date,serial_number,failure,Read_Error_Rate,Start_Stop_Count,Reallocated_Sectors_Count,Seek_Error_Rate,Power-On_Hours,Reported_Uncorrectable_Errors,Command_Timeout,Temperature_Difference,Power-off_Retract_Count,Load_Unload_Cycle,Current_Pending_Sector_Count,UltraDMA_CRC_Error_Count,Head_Flying_Hours
2024-01-18,ZHZ0N19K,0.0,0.07710030403347226,0.003186404673393521,0.0,0.0007936735375535279,0.9490137890455115,0.0,0.0,0.3870967741935484,0.5451807228915663,0.19612263300270513,0.0,0.0,0.9460996192240403
2024-01-19,ZHZ0N19K,0.0,0.11843966418633609,0.003186404673393521,0.0,0.0008076471215185788,0.9498068510322597,0.0,0.0,0.41935483870967744,0.5466867469879518,0.1963931469792606,0.0,0.0,0.9468971904908923
2024-01-20,ZHZ0N19K,0.0,0.7218976548274657,0.003186404673393521,0.0,0.0008190116469449199,0.9502161733480007,0.0,0.0,0.41935483870967744,0.5466867469879518,0.1963931469792606,0.0,0.0,0.9473088401770093
2024-01-21,ZHZ0N19K,0.0,0.713540176451135,0.003186404673393521,0.0,0.0008312441697788892,0.9510092353347489,0.0,0.0,0.41935483870967744,0.5481927710843374,0.19657348963029755,0.0,0.0,0.9481064114438613
2024-01-22,ZHZ0N19K,0.0,0.41799127841184014,0.003186404673393521,0.0,0.000836229385337651,0.9513929750057561,0.0,0.0,0.45161290322580644,0.5481927710843374,0.19657348963029755,0.0,0.0,0.9485180611299784
2024-01-23,ZHZ0N19K,0.0,0.6117169262958139,0.003186404673393521,0.0,0.0008450349742445347,0.9522116196372381,0.0,0.0,0.45161290322580644,0.5481927710843374,0.19666366095581606,0.0,0.0,0.9493156323968303
2024-01-24,ZHZ0N19K,0.0,0.9121636860826207,0.003186404673393521,0.0,0.0008546606187809695,0.9530046816239863,0.0,0.0,0.5161290322580645,0.5496987951807228,0.1969341749323715,0.0,0.0,0.9501132036636822
2024-01-25,ZHZ0N19K,0.0,0.6962432734593963,0.003186404673393521,0.0,0.0008601438965810099,0.9533884212949935,0.0,0.0,0.4838709677419355,0.5496987951807228,0.1969341749323715,0.0,0.0,0.950499125244417
2024-01-26,ZHZ0N19K,0.0,0.9849843642925761,0.003186404673393521,0.0,0.0008761737120084992,0.9542070659264755,0.0,0.0,0.5483870967741935,0.5512048192771084,0.19711451758340848,0.0,0.0,0.9513224246166512
2024-01-27,ZHZ0N19K,0.0,0.5625937729392114,0.003186404673393521,0.0,0.0008870746747652551,0.9545908055974827,0.0,0.0,0.5161290322580645,0.5512048192771084,0.19711451758340848,0.0,0.0,0.951708346197386
2024-01-28,ZHZ0N19K,0.0,0.08741460614250943,0.003186404673393521,0.0,0.0008989044254911424,0.9553838675842309,0.0,0.0,0.4838709677419355,0.5542168674698795,0.19729486023444545,0.0,0.0,0.952505917464238
2024-01-29,ZHZ0N19K,0.0,0.5437712935545062,0.003186404673393521,0.0,0.0009035122946320767,0.9557931898999719,0.0,0.0,0.45161290322580644,0.5542168674698795,0.19729486023444545,0.0,0.0,0.952917567150355
2024-01-30,ZHZ0N19K,0.0,0.4446502316901329,0.003186404673393521,0.0,0.0009122064716463768,0.9565862518867201,0.0,0.0,0.4838709677419355,0.5572289156626506,0.19747520288548243,0.0,0.0,0.953715138417207
2024-01-31,ZHZ0N19K,0.0,0.9877294970164437,0.003186404673393521,0.0,0.0009173868946020837,0.9569955742024611,0.0,0.0,0.4838709677419355,0.5572289156626506,0.19747520288548243,0.0,0.0,0.9541010599979417
2024-02-01,ZHZ0N19K,0.0,0.5030627248354146,0.003186404673393521,0.0,0.0009271081900310461,0.9577886361892093,0.0,0.0,0.5161290322580645,0.5572289156626506,0.1976555455365194,0.0,0.0,0.9548986312647937
2024-02-02,ZHZ0N19K,0.0,0.4377326703149984,0.003186404673393521,0.0,0.000933770288158711,0.9581979585049503,0.0,0.0,0.5161290322580645,0.5572289156626506,0.1976555455365194,0.0,0.0,0.9553102809509108
2024-02-03,ZHZ0N19K,0.0,0.43388838958245424,0.003186404673393521,0.0,0.0009541112063500644,0.9589910204916985,0.0,0.0,0.5161290322580645,0.5602409638554217,0.19783588818755635,0.0,0.0,0.9561078522177627
2024-02-04,ZHZ0N19K,0.0,0.12602368382197324,0.003186404673393521,0.0,0.0009607832671865058,0.9593747601627056,0.0,0.0,0.5161290322580645,0.5602409638554217,0.19783588818755635,0.0,0.0,0.9565195019038798
2024-02-05,ZHZ0N19K,0.0,0.7085973705681018,0.003186404673393521,0.0,0.0009705758230401699,0.9601934047941876,0.0,0.0,0.4838709677419355,0.5617469879518072,0.19801623083859332,0.0,0.0,0.9573170731707317
2024-02-06,ZHZ0N19K,0.0,0.0949963310374562,0.003186404673393521,0.0005248425472358292,0.000980571868070208,0.9609864667809358,0.0,0.0,0.5161290322580645,0.5632530120481928,0.19810640216411182,0.0,0.0,0.9580889163322013
2024-02-07,ZHZ0N19K,0.0,0.06518469908868635,0.003186404673393521,0.0005248425472358292,0.0009859949199755244,0.961370206451943,0.0,0.0,0.4838709677419355,0.5632530120481928,0.19810640216411182,0.0,0.0,0.9585005660183185
2024-02-08,ZHZ0N19K,0.0,0.6930123113493678,0.003186404673393521,0.0005248425472358292,0.000995417158989923,0.9621632684386912,0.0,0.0,0.4838709677419355,0.5647590361445783,0.19828674481514877,0.0,0.0,0.9592981372851703
2024-02-09,ZHZ0N19K,0.0,0.49728483003314655,0.003186404673393521,0.0005248425472358292,0.0010033695494643512,0.9625725907544322,0.0,0.0,0.4838709677419355,0.5647590361445783,0.19828674481514877,0.0,0.0,0.9596840588659051
2024-02-10,ZHZ0N19K,0.0,0.792293021601771,0.003186404673393521,0.0005248425472358292,0.0010223617166121007,0.9633656527411804,0.0,0.0,0.4838709677419355,0.5647590361445783,0.19846708746618574,0.0,0.0,0.9605073582381394
2024-02-11,ZHZ0N19K,0.0,0.6450137120590852,0.003186404673393521,0.0005248425472358292,0.001028054357691538,0.9637749750569213,0.0,0.0,0.41935483870967744,0.5647590361445783,0.19846708746618574,0.0,0.0,0.9608932798188742
2024-02-12,ZHZ0N19K,0.0,0.10701306848266763,0.003186404673393521,0.0005248425472358292,0.001037358808784304,0.9645680370436696,0.0,0.0,0.45161290322580644,0.5647590361445783,0.19864743011722272,0.0,0.0,0.961690851085726
2024-02-13,ZHZ0N19K,0.0,0.47747207169451783,0.003186404673393521,0.0005248425472358292,0.0010431600384224287,0.9649773593594105,0.0,0.0,0.45161290322580644,0.5647590361445783,0.19864743011722272,0.0,0.0,0.9621025007718431
2024-02-14,ZHZ0N19K,0.0,0.10915789704193501,0.003186404673393521,0.0031490552834149755,0.0010530610495106793,0.9657704213461588,0.0,0.0,0.4838709677419355,0.5662650602409639,0.1988277727682597,0.001486988847583643,0.0,0.9629000720386951
2024-02-15,ZHZ0N19K,0.0,0.7144261758316861,0.003186404673393521,0.0031490552834149755,0.001063507424139763,0.966563483332907,0.0,0.0,0.45161290322580644,0.5677710843373494,0.19891794409377817,0.001486988847583643,0.0,0.963697643305547
2024-02-16,ZHZ0N19K,0.0,0.4086029041713665,0.003186404673393521,0.0031490552834149755,0.0010734833137028194,0.9669472230039141,0.0,0.0,0.45161290322580644,0.5677710843373494,0.19900811541929667,0.001486988847583643,0.0,0.9640835648862818
2024-02-17,ZHZ0N19K,0.0,0.6159198422162527,0.003186404673393521,0.0031490552834149755,0.0011001092424096173,0.9677402849906623,0.0,0.0,0.4838709677419355,0.5692771084337349,0.19909828674481514,0.001486988847583643,0.0,0.9648811361531336
2024-02-18,ZHZ0N19K,0.0,0.22890595680589929,0.003186404673393521,0.004023792862141357,0.0011074371846237412,0.9681496073064033,0.0,0.0,0.4838709677419355,0.5692771084337349,0.19918845807033364,0.001486988847583643,0.0,0.9652927858392508
2024-02-19,ZHZ0N19K,0.0,0.6914087137729287,0.003186404673393521,0.004023792862141357,0.0011168342384541062,0.9689426692931515,0.0,0.0,0.5161290322580645,0.5707831325301205,0.1992786293958521,0.001486988847583643,0.0,0.9660903571061027
2024-02-20,ZHZ0N19K,0.0,0.6537981105498539,0.003186404673393521,0.004023792862141357,0.0011220833390068392,0.9693519916088925,0.0,0.0,0.5161290322580645,0.5707831325301205,0.19936880072137061,0.001486988847583643,0.0,0.9664762786868375
2024-02-21,ZHZ0N19K,0.0,0.6588818135112758,0.003186404673393521,0.004023792862141357,0.0011324129400231344,0.9701450535956407,0.0,0.0,0.5483870967741935,0.5707831325301205,0.1994589720468891,0.001486988847583643,0.0,0.9672995780590717
2024-02-22,ZHZ0N19K,0.0,0.424629766537016,0.003186404673393521,0.004023792862141357,0.0011379146505336398,0.9705287932666479,0.0,0.0,0.5483870967741935,0.5707831325301205,0.1994589720468891,0.001486988847583643,0.0,0.9676854996398065
2024-02-23,ZHZ0N19K,0.0,0.06587295738574749,0.003186404673393521,0.004023792862141357,0.0011534438339631655,0.9713474378981299,0.0,0.0,0.5161290322580645,0.572289156626506,0.19963931469792606,0.001486988847583643,0.0,0.9684830709066584
2024-02-24,ZHZ0N19K,0.0,0.6252744182045582,0.003186404673393521,0.004023792862141357,0.0011665454417111528,0.9717311775691371,0.0,0.0,0.5161290322580645,0.572289156626506,0.19963931469792606,0.001486988847583643,0.0,0.9688947205927756
2024-02-25,ZHZ0N19K,0.0,0.35187730768958425,0.003186404673393521,0.004023792862141357,0.0011826866951732062,0.9725242395558853,0.0,0.0,0.5161290322580645,0.572289156626506,0.19981965734896304,0.001486988847583643,0.0,0.9696922918596275
2024-02-26,ZHZ0N19K,0.0,0.9969590096371241,0.003186404673393521,0.004023792862141357,0.0011880369416627722,0.9729335618716263,1.5259021896696422e-05,0.0,0.45161290322580644,0.572289156626506,0.19981965734896304,0.001486988847583643,0.0,0.9700782134403623
2024-02-27,ZHZ0N19K,0.0,0.7337749048207126,0.003186404673393521,0.004023792862141357,0.0011980623911925,0.9737266238583745,1.5259021896696422e-05,0.0,0.4838709677419355,0.572289156626506,0.2,0.001486988847583643,0.0,0.9708757847072141
2024-02-28,ZHZ0N19K,0.0,0.26607439627995,0.003186404673393521,0.004023792862141357,0.0012083748378411774,0.9745452684898565,1.5259021896696422e-05,0.0,0.4838709677419355,0.572289156626506,0.20009017132551848,0.001486988847583643,0.0,0.9716990840794484
2024-02-29,ZHZ0N19K,0.0,0.8990407852786222,0.003186404673393521,0.004023792862141357,0.0012132280939106666,0.9749290081608637,1.5259021896696422e-05,0.0,0.45161290322580644,0.5737951807228916,0.20018034265103696,0.001486988847583643,0.0,0.9720850056601832
2024-03-01,ZHZ0N19K,0.0,0.32811536618685166,0.003186404673393521,0.004023792862141357,0.001233919683242924,0.9757220701476118,1.5259021896696422e-05,0.0,0.45161290322580644,0.5737951807228916,0.20027051397655546,0.001486988847583643,0.0,0.9728825769270351
2024-03-02,ZHZ0N19K,0.0,0.8426693328493835,0.003186404673393521,0.004023792862141357,0.0012479174485399568,0.9761313924633529,1.5259021896696422e-05,0.0,0.45161290322580644,0.5737951807228916,0.20036068530207393,0.001486988847583643,0.0,0.9732942266131522
2024-03-03,ZHZ0N19K,0.0,0.5827982107316761,0.003186404673393521,0.004023792862141357,0.0012604985119434176,0.976924454450101,1.5259021896696422e-05,0.0,0.41935483870967744,0.5737951807228916,0.20045085662759243,0.001486988847583643,0.0,0.9740917978800041
2024-03-04,ZHZ0N19K,0.0,0.33097254782042906,0.003186404673393521,0.004023792862141357,0.0012655792764409831,0.9773337767658421,1.5259021896696422e-05,0.0,0.3870967741935484,0.5737951807228916,0.2005410279531109,0.001486988847583643,0.0,0.9745034475661213
2024-03-05,ZHZ0N19K,0.0,0.5396128300394407,0.003186404673393521,0.004023792862141357,0.0012759004989525214,0.9781268387525902,1.5259021896696422e-05,0.0,0.41935483870967744,0.5737951807228916,0.2006311992786294,0.001486988847583643,0.0,0.9753010188329732
2024-03-06,ZHZ0N19K,0.0,0.41187228679695376,0.003186404673393521,0.004023792862141357,0.0012817576907283468,0.9785361610683312,1.5259021896696422e-05,0.0,0.41935483870967744,0.5737951807228916,0.20072137060414788,0.001486988847583643,0.0,0.9757126685190902
2024-03-07,ZHZ0N19K,0.0,0.738070823303131,0.003186404673393521,0.004023792862141357,0.001292773772310524,0.9793292230550794,1.5259021896696422e-05,0.0,0.41935483870967744,0.5737951807228916,0.20090171325518486,0.001486988847583643,0.0,0.9764845116805598
2024-03-08,ZHZ0N19K,0.0,0.06603935886780904,0.003186404673393521,0.004023792862141357,0.001310662013290643,0.9801222850418276,1.5259021896696422e-05,0.0,0.41935483870967744,0.5737951807228916,0.20108205590622183,0.001486988847583643,0.0,0.9773078110527941
2024-03-09,ZHZ0N19K,0.0,0.5214081276305924,0.003186404673393521,0.004023792862141357,0.0013199388218532065,0.9805316073575686,1.5259021896696422e-05,0.0,0.41935483870967744,0.5737951807228916,0.20108205590622183,0.001486988847583643,0.0,0.9776937326335289
2024-03-10,ZHZ0N19K,0.0,0.5463046872766726,0.003186404673393521,0.004023792862141357,0.0013309708918706703,0.9813246693443168,1.5259021896696422e-05,0.0,0.45161290322580644,0.5737951807228916,0.2012623985572588,0.001486988847583643,0.0,0.9784913039003807
2024-03-11,ZHZ0N19K,0.0,0.2187853308111292,0.003186404673393521,0.004023792862141357,0.001335402686930203,0.9817339916600578,1.5259021896696422e-05,0.0,0.41935483870967744,0.5737951807228916,0.2012623985572588,0.001486988847583643,0.0,0.9789029535864979
2024-03-12,ZHZ0N19K,0.0,0.7882496557233324,0.003186404673393521,0.004023792862141357,0.0013450564393240937,0.982527053646806,0.00010681315327687495,0.0,0.45161290322580644,0.5737951807228916,0.20144274120829575,0.001486988847583643,0.0,0.9797005248533498
2024-03-13,ZHZ0N19K,0.0,0.7301269883272442,0.003186404673393521,0.004023792862141357,0.0013501946455954574,0.9829619586072809,0.00010681315327687495,0.0,0.45161290322580644,0.5737951807228916,0.20270513976555454,0.001486988847583643,0.0,0.9800864464340846
2024-03-14,ZHZ0N19K,0.0,0.7081050831259981,0.003186404673393521,0.004023792862141357,0.0013559563328738463,0.9833712809230218,0.00010681315327687495,0.0,0.41935483870967744,0.5737951807228916,0.20270513976555454,0.001486988847583643,0.0,0.9804980961202017
2024-03-15,ZHZ0N19K,0.0,0.13821918156696433,0.003186404673393521,0.017669699090272918,0.0013703047797685752,0.9841643429097701,0.00024414435034714275,0.0,0.45161290322580644,0.5737951807228916,0.20279531109107304,0.010037174721189592,0.0,0.9812956673870536
2024-03-16,ZHZ0N19K,0.0,0.21489551586688616,0.003186404673393521,0.017669699090272918,0.001388216043990939,0.9849574048965182,0.00024414435034714275,0.0,0.45161290322580644,0.5753012048192772,0.20297565374211002,0.010037174721189592,0.0,0.9820932386539055
2024-03-17,ZHZ0N19K,0.0,0.9713051855632224,0.003186404673393521,0.017669699090272918,0.0013941035552357723,0.9853667272122592,0.00030518043793392844,0.0,0.45161290322580644,0.5753012048192772,0.20297565374211002,0.010037174721189592,0.0,0.9825048883400226
2024-03-18,ZHZ0N19K,0.0,0.44384917049713524,0.003186404673393521,0.017669699090272918,0.0014044438117233279,0.9861597891990074,0.00030518043793392844,0.0,0.5161290322580645,0.5753012048192772,0.203155996393147,0.010780669144981412,0.0,0.9833024596068746
2024-03-19,ZHZ0N19K,0.0,0.3029803502010324,0.003186404673393521,0.017669699090272918,0.0014097109999123831,0.9865691115147484,0.0003662165255207141,0.0,0.4838709677419355,0.5753012048192772,0.203155996393147,0.010780669144981412,0.0,0.9836883811876094
2024-03-20,ZHZ0N19K,0.0,0.13331827109253522,0.003186404673393521,0.017669699090272918,0.0014208266118569974,0.9873621735014966,0.00045777065690089265,0.0,0.5161290322580645,0.5753012048192772,0.20333633904418394,0.010780669144981412,0.0,0.9844859524544612
2024-03-21,ZHZ0N19K,0.0,0.07162826538322038,0.003186404673393521,0.017669699090272918,0.0014268964608017654,0.9877459131725038,0.00045777065690089265,0.0,0.4838709677419355,0.5753012048192772,0.20333633904418394,0.010780669144981412,0.0,0.9848976021405784
2024-03-22,ZHZ0N19K,1.0,0.059410180833434086,0.003186404673393521,0.04951014695591323,0.001440432169207291,0.9885645578039858,0.0006256198977645533,0.0,0.5483870967741935,0.5753012048192772,0.2035166816952209,0.016356877323420074,0.0,0.9856951734074303
2024-01-01,ZHZ0NN8H,0.0,0.09761564640747199,0.0015932023366967605,0.22375787263820854,0.0021513644588040787,0.9378341732968354,0.0,0.0,0.8709677419354839,0.552710843373494,0.1473399458972047,0.0,0.0,0.9380724503447566
2024-01-02,ZHZ0NN8H,0.0,0.9631886549593804,0.0015932023366967605,0.22445766270118964,0.002158150498675591,0.9382434956125765,0.0,0.0,0.9032258064516129,0.552710843373494,0.1473399458972047,0.0,0.0,0.9384583719254914
2024-01-03,ZHZ0NN8H,0.0,0.36849785225384185,0.0015932023366967605,0.22480755773268019,0.0021764908887365996,0.9390365575993246,0.0,0.0,0.8387096774193549,0.552710843373494,0.14752028854824165,0.0,0.0,0.9392559431923433
2024-01-04,ZHZ0NN8H,0.0,0.8363983310547651,0.0015932023366967605,0.22498250524842547,0.0021859886859172976,0.9394202972703318,0.0,0.0,0.8387096774193549,0.552710843373494,0.14752028854824165,0.0,0.0,0.9396675928784605
2024-01-05,ZHZ0NN8H,0.0,0.48969871234887824,0.0015932023366967605,0.22585724282715186,0.002198177603927758,0.94021335925708,0.0,0.0,0.9032258064516129,0.552710843373494,0.14770063119927862,0.0,0.0,0.94043943603993
2024-01-06,ZHZ0NN8H,0.0,0.28517804696324506,0.0015932023366967605,0.2262071378586424,0.0022044981570799186,0.940622681572821,0.0,0.0,0.8387096774193549,0.552710843373494,0.14770063119927862,0.0,0.0,0.9408510857260471
2024-01-07,ZHZ0NN8H,0.0,0.21124835335964462,0.0015932023366967605,0.2269069279216235,0.0022167060044984747,0.9414157435595691,0.0,0.0,0.9032258064516129,0.5542168674698795,0.1478809738503156,0.0,0.0,0.941648656992899
2024-01-08,ZHZ0NN8H,0.0,0.764785014268042,0.0015932023366967605,0.2270818754373688,0.0022226289564263,0.9417994832305764,0.0,0.0,0.8709677419354839,0.5542168674698795,0.1478809738503156,0.0,0.0,0.9420603066790162
2024-01-09,ZHZ0NN8H,0.0,0.2408218240067641,0.0015932023366967605,0.2276067179846046,0.002235371305392782,0.9426181278620583,0.0,0.0,0.8709677419354839,0.5572289156626506,0.14806131650135257,0.0,0.0,0.9428578779458681
2024-01-10,ZHZ0NN8H,0.0,0.07372503551602949,0.0015932023366967605,0.2276067179846046,0.002242418793825681,0.9430018675330656,0.0,0.0,0.8387096774193549,0.5572289156626506,0.14806131650135257,0.0,0.0,0.9432437995266029
2024-01-11,ZHZ0NN8H,0.0,0.2040209364272907,0.0015932023366967605,0.22795661301609518,0.0022644927371033036,0.9437949295198138,0.0,0.0,0.9032258064516129,0.5587349397590361,0.14824165915238954,0.0,0.0,0.9440413707934547
2024-01-12,ZHZ0NN8H,0.0,0.12923982846354393,0.0015932023366967605,0.22795661301609518,0.0022772840447709054,0.9445879915065619,0.0,0.0,0.8709677419354839,0.5587349397590361,0.14833183047790802,0.0,0.0,0.9448389420603067
2024-01-13,ZHZ0NN8H,0.0,0.9928948599644328,0.0015932023366967605,0.22795661301609518,0.0022828608821050312,0.9449973138223029,0.0,0.0,0.9032258064516129,0.5587349397590361,0.14833183047790802,0.0,0.0,0.9452505917464238
2024-01-14,ZHZ0NN8H,0.0,0.7396828458561048,0.0015932023366967605,0.22900629811056683,0.0022942592091121858,0.9457903758090511,0.0,0.0,0.9354838709677419,0.5587349397590361,0.148512173128945,0.0,0.0,0.9460481630132757
2024-01-15,ZHZ0NN8H,0.0,0.49567343033836014,0.0015932023366967605,0.22900629811056683,0.0023001493946816264,0.9461996981247921,0.0,0.0,0.9032258064516129,0.5587349397590361,0.148512173128945,0.0,0.0,0.9464340845940105
2024-01-16,ZHZ0NN8H,0.0,0.24928423759666432,0.0015932023366967605,0.22953114065780267,0.0023115182256921592,0.9469927601115403,0.0,0.0,0.9032258064516129,0.5602409638554217,0.14869251577998197,0.0,0.0,0.9472316558608624
2024-01-17,ZHZ0NN8H,0.0,0.8960724070675915,0.0015932023366967605,0.22970608817354793,0.0023163508557390174,0.9473764997825476,0.0,0.0,0.8709677419354839,0.5602409638554217,0.14869251577998197,0.0,0.0,0.9476433055469795
2024-01-18,ZHZ0NN8H,0.0,0.7803399796017222,0.0015932023366967605,0.23023093072078377,0.002334694490019809,0.9481695617692957,0.0,0.0,0.8709677419354839,0.5617469879518072,0.14887285843101894,0.0,0.0,0.9484408768138314
2024-01-19,ZHZ0NN8H,0.0,0.7228845244523634,0.0015932023366967605,0.23040587823652905,0.0023409755034264315,0.9485788840850368,0.0,0.0,0.8709677419354839,0.5617469879518072,0.14887285843101894,0.0,0.0,0.9488267983945662
2024-01-20,ZHZ0NN8H,0.0,0.42781873489241073,0.0015932023366967605,0.23093072078376486,0.002353948759278458,0.9493719460717849,0.0,0.0,0.9032258064516129,0.5617469879518072,0.14905320108205591,0.0,0.0,0.9496243696614182
2024-01-21,ZHZ0NN8H,0.0,0.4302512583702306,0.0015932023366967605,0.2312806158152554,0.0023600476049080196,0.9497812683875259,0.0,0.0,0.8709677419354839,0.5617469879518072,0.14905320108205591,0.0,0.0,0.9500360193475352
2024-01-22,ZHZ0NN8H,0.0,0.2511441249262077,0.0015932023366967605,0.23180545836249125,0.002372395330221748,0.9505743303742741,0.0,0.0,0.9032258064516129,0.5617469879518072,0.1491433724075744,0.0,0.0,0.9508335906143871
2024-01-23,ZHZ0NN8H,0.0,0.24205301795116635,0.0015932023366967605,0.23180545836249125,0.0023790983248637397,0.9509836526900151,0.0,0.0,0.9032258064516129,0.5617469879518072,0.1492335437330929,0.0,0.0,0.9512452403005043
2024-01-24,ZHZ0NN8H,0.0,0.316840583970856,0.0015932023366967605,0.2321553533939818,0.002393310451786845,0.9517767146767633,0.0,0.0,0.9354838709677419,0.5632530120481928,0.14950405770964834,0.0,0.0,0.9520428115673562
2024-01-25,ZHZ0NN8H,0.0,0.9833093347166467,0.0015932023366967605,0.23250524842547235,0.002399748332761781,0.9521604543477705,0.0,0.0,0.9032258064516129,0.5632530120481928,0.14950405770964834,0.0,0.0,0.952428733148091
2024-01-26,ZHZ0NN8H,0.0,0.5161136363457552,0.0015932023366967605,0.23250524842547235,0.0024126626567471192,0.9529535163345186,0.0,0.0,0.8709677419354839,0.5632530120481928,0.1495942290351668,0.0,0.0,0.9532263044149429
2024-01-27,ZHZ0NN8H,0.0,0.9331104397064096,0.0015932023366967605,0.23372988103568929,0.0024270156994020235,0.9537721609660007,0.0,0.0,0.9354838709677419,0.5632530120481928,0.14977457168620378,0.0,0.0,0.9540238756817948
2024-01-28,ZHZ0NN8H,0.0,0.7037901182958495,0.0015932023366967605,0.23372988103568929,0.0024337371110692923,0.9541559006370078,0.0,0.0,0.8709677419354839,0.5632530120481928,0.14977457168620378,0.0,0.0,0.9544355253679119
2024-01-29,ZHZ0NN8H,0.0,0.906377562995877,0.0015932023366967605,0.23407977606717983,0.0024456815152933474,0.9549489626237561,0.0,0.0,0.9032258064516129,0.5632530120481928,0.14995491433724076,0.0,0.0,0.9552330966347639
2024-01-30,ZHZ0NN8H,0.0,0.4475178380028465,0.0015932023366967605,0.23407977606717983,0.0024525176484279337,0.955358284939497,0.0,0.0,0.9032258064516129,0.5632530120481928,0.14995491433724076,0.0,0.0,0.9556447463208809
2024-01-31,ZHZ0NN8H,0.0,0.9637881395737342,0.0015932023366967605,0.23460461861441567,0.002467521788478085,0.9561513469262453,0.0,0.0,0.9032258064516129,0.5632530120481928,0.15013525698827773,0.0,0.0,0.9564423175877328
